  0.800  0.001 0.4104E+06  314.6     0.3187E+06  238.6      9507.      194.7    
  0.798  0.001 0.4117E+06  314.0     0.3189E+06  238.6      9717.      212.4    
  0.800  0.001 0.4105E+06  313.9     0.3188E+06  238.6      9723.      196.2    
    NaN    NaN 0.4722E+06  348.8     0.3678E+06  258.8            NaN        NaN
  0.809  0.001 0.4721E+06  348.5     0.3678E+06  258.4     0.1423E+05  264.9    
  0.811  0.001 0.4717E+06  348.7     0.3679E+06  258.6     0.1458E+05  333.8    
  0.811  0.001 0.4718E+06  348.7     0.3683E+06  258.6     0.1443E+05  286.0    
  0.816  0.001 0.5236E+06  416.3     0.4082E+06  300.6     0.1928E+05  349.2    
  0.816  0.001 0.5241E+06  416.4     0.4087E+06  300.9     0.1905E+05  330.3    
  0.817  0.001 0.5241E+06  416.2     0.4083E+06  301.0     0.1980E+05  391.8    
  0.817  0.001 0.5243E+06  416.6     0.4082E+06  301.1     0.2003E+05  396.2    
  0.820  0.001 0.1190E+07  1145.     0.9194E+06  817.6     0.5657E+05  1081.    
  0.822  0.002 0.1189E+07  1149.     0.9197E+06  817.7     0.5819E+05  1300.    
  0.824  0.002 0.1190E+07  1146.     0.9198E+06  817.0     0.6012E+05  1663.    
  0.823  0.002 0.1187E+07  1141.     0.9205E+06  818.7     0.5666E+05  1271.    
  0.833  0.002 0.6288E+06  738.3     0.4848E+06  520.5     0.3895E+05  873.3    
  0.834  0.002 0.6303E+06  740.2     0.4852E+06  521.6     0.4014E+05  991.4    
  0.834  0.002 0.6285E+06  737.8     0.4856E+06  521.4     0.3867E+05  904.8    
  0.833  0.002 0.6282E+06  736.4     0.4848E+06  520.9     0.3821E+05  972.0    
  0.853  0.004 0.1182E+07  1434.     0.9165E+06  1034.     0.9122E+05  3145.    
  0.848  0.003 0.1183E+07  1434.     0.9170E+06  1036.     0.8587E+05  2472.    
  0.851  0.003 0.1180E+07  1431.     0.9180E+06  1038.     0.8588E+05  2182.    
  0.849  0.003 0.1182E+07  1432.     0.9168E+06  1035.     0.8631E+05  2312.    
  0.867  0.004 0.1393E+07  1774.     0.1090E+07  1298.     0.1170E+06  4002.    
  0.863  0.003 0.1394E+07  1777.     0.1089E+07  1297.     0.1138E+06  3182.    
  0.863  0.003 0.1391E+07  1774.     0.1087E+07  1294.     0.1141E+06  3523.    
  0.861  0.003 0.1394E+07  1775.     0.1089E+07  1296.     0.1120E+06  3247.    
  0.883  0.003 0.1310E+07  1655.     0.1030E+07  1211.     0.1266E+06  3190.    
  0.877  0.003 0.1312E+07  1665.     0.1030E+07  1211.     0.1206E+06  3097.    
  0.879  0.003 0.1316E+07  1666.     0.1029E+07  1211.     0.1282E+06  3223.    
  0.878  0.004 0.1315E+07  1668.     0.1029E+07  1213.     0.1252E+06  3492.    
  0.901  0.004 0.4210E+06  376.8     0.3346E+06  278.8     0.4463E+05  1098.    
  0.898  0.004 0.4208E+06  376.5     0.3344E+06  278.4     0.4339E+05  1366.    
  0.897  0.003 0.4207E+06  376.4     0.3348E+06  278.9     0.4277E+05  940.2    
  0.900  0.004 0.4212E+06  376.4     0.3345E+06  278.8     0.4467E+05  1150.    
  0.892  0.002 0.2295E+06  196.2     0.1851E+06  153.1     0.1961E+05  403.1    
  0.894  0.003 0.2301E+06  196.6     0.1854E+06  153.6     0.2033E+05  426.4    
  0.892  0.002 0.2299E+06  196.2     0.1852E+06  153.2     0.1992E+05  412.9    
  0.890  0.003 0.2299E+06  196.3     0.1850E+06  153.2     0.1974E+05  416.8    
  0.880  0.002 0.1133E+06  215.3     0.9180E+05  175.6      7923.      163.9    
  0.886  0.003 0.1131E+06  216.6     0.9185E+05  175.1      8365.      252.6    
  0.884  0.003 0.1133E+06  216.1     0.9170E+05  173.6      8384.      224.2    
  0.888  0.005 0.1131E+06  215.6     0.9181E+05  172.9      8641.      383.8    
  0.748  0.001 0.2853E+06  375.8     0.2105E+06  288.5      2813.      90.13    
    NaN    NaN 0.2855E+06  375.6     0.2102E+06  288.3            NaN        NaN
  0.747  0.001 0.2854E+06  375.1     0.2103E+06  288.4      2863.      100.9    
  0.747  0.001 0.2854E+06  375.6     0.2103E+06  288.2      2750.      75.40    
  0.787  0.001 0.2242E+06  208.8     0.1720E+06  159.9      4508.      100.3    
  0.786  0.001 0.2245E+06  208.6     0.1721E+06  159.9      4331.      86.81    
  0.787  0.001 0.2243E+06  208.9     0.1721E+06  159.8      4458.      88.47    
  0.786  0.001 0.2244E+06  208.8     0.1719E+06  159.8      4382.      93.85    
  0.802  0.001 0.2622E+06  215.8     0.2037E+06  163.9      6643.      121.6    
  0.801  0.001 0.2625E+06  216.0     0.2033E+06  163.7      7000.      134.5    
  0.801  0.001 0.2624E+06  216.0     0.2034E+06  163.8      6695.      122.5    
