  0.906  0.006 0.2241E-11 0.4428E-14 0.1844E-11 0.3637E-14 0.1877E-12 0.9222E-14
  0.805  0.008 0.2151E-07 0.1762E-09 0.1704E-07 0.1406E-09 0.2682E-09 0.7635E-10
  0.817  0.012 0.2145E-07 0.1746E-09 0.1713E-07 0.1415E-09 0.4030E-09 0.1694E-09
  0.795  0.010 0.2176E-07 0.1781E-09 0.1698E-07 0.1407E-09 0.3261E-09 0.1367E-09
  0.809  0.009 0.2181E-07 0.1783E-09 0.1745E-07 0.1432E-09 0.1972E-09 0.1071E-09
  0.840  0.011 0.7244E-09 0.5904E-11 0.6036E-09 0.4926E-11 0.5197E-11 0.4481E-11
  0.851  0.024 0.7316E-09 0.5943E-11 0.6109E-09 0.4933E-11 0.1151E-10 0.1291E-10
  0.834  0.010 0.7336E-09 0.5952E-11 0.6089E-09 0.4928E-11 0.2790E-11 0.3810E-11
  0.841  0.011 0.7348E-09 0.5955E-11 0.6041E-09 0.4937E-11 0.1394E-10 0.4805E-11
  0.846  0.021 0.3799E-09 0.3053E-11 0.3135E-09 0.2529E-11 0.8080E-11 0.5674E-11
  0.835  0.012 0.3813E-09 0.3047E-11 0.3169E-09 0.2552E-11 0.1514E-11 0.2822E-11
  0.841  0.026 0.3837E-09 0.3066E-11 0.3111E-09 0.2499E-11 0.1168E-10 0.7385E-11
  0.836  0.014 0.3843E-09 0.3066E-11 0.3175E-09 0.2555E-11 0.3890E-11 0.3539E-11
  0.781  0.006 0.2763E-09 0.1618E-11 0.2121E-09 0.1311E-11 0.3866E-11 0.8525E-12
  0.783  0.010 0.2728E-09 0.1598E-11 0.2119E-09 0.1321E-11 0.1718E-11 0.1972E-11
  0.799  0.011 0.2763E-09 0.1621E-11 0.2140E-09 0.1324E-11 0.6772E-11 0.2090E-11
  0.792  0.007 0.2759E-09 0.1620E-11 0.2148E-09 0.1329E-11 0.3616E-11 0.1092E-11
  0.753  0.005 0.1380E-08 0.4296E-11 0.9533E-09 0.2961E-11 0.8582E-10 0.5300E-11
  0.758  0.008 0.1376E-08 0.4297E-11 0.9570E-09 0.2966E-11 0.8566E-10 0.8730E-11
  0.755  0.007 0.1377E-08 0.4304E-11 0.9599E-09 0.2976E-11 0.8030E-10 0.6794E-11
  0.745  0.004 0.1378E-08 0.4303E-11 0.9512E-09 0.2953E-11 0.7558E-10 0.3971E-11
  0.768  0.006 0.1653E-08 0.5943E-11 0.1135E-08 0.3986E-11 0.1336E-09 0.7672E-11
  0.781  0.011 0.1650E-08 0.5937E-11 0.1141E-08 0.4013E-11 0.1488E-09 0.1385E-10
  0.775  0.006 0.1651E-08 0.5928E-11 0.1142E-08 0.4016E-11 0.1369E-09 0.6666E-11
  0.767  0.005 0.1653E-08 0.5938E-11 0.1137E-08 0.3997E-11 0.1313E-09 0.6110E-11
  0.799  0.005 0.6188E-08 0.2005E-10 0.4317E-08 0.1378E-10 0.6255E-09 0.2301E-10
  0.795  0.005 0.6163E-08 0.2001E-10 0.4290E-08 0.1370E-10 0.6109E-09 0.2063E-10
  0.798  0.005 0.6182E-08 0.2006E-10 0.4308E-08 0.1376E-10 0.6225E-09 0.2423E-10
  0.800  0.006 0.6181E-08 0.2005E-10 0.4288E-08 0.1371E-10 0.6566E-09 0.2736E-10
  0.836  0.010 0.1574E-07 0.4894E-10 0.1099E-07 0.3383E-10 0.2173E-08 0.1169E-09
  0.834  0.008 0.1573E-07 0.4897E-10 0.1100E-07 0.3380E-10 0.2133E-08 0.9192E-10
  0.833  0.005 0.1570E-07 0.4884E-10 0.1108E-07 0.3401E-10 0.2004E-08 0.5878E-10
  0.830  0.007 0.1569E-07 0.4880E-10 0.1101E-07 0.3388E-10 0.2014E-08 0.7640E-10
  0.872  0.009 0.2672E-07 0.8174E-10 0.1889E-07 0.5712E-10 0.4423E-08 0.1660E-09
  0.873  0.007 0.2657E-07 0.8124E-10 0.1891E-07 0.5715E-10 0.4278E-08 0.1312E-09
  0.883  0.015 0.2665E-07 0.8138E-10 0.1882E-07 0.5698E-10 0.4712E-08 0.3002E-09
  0.882  0.008 0.2662E-07 0.8131E-10 0.1900E-07 0.5740E-10 0.4480E-08 0.1498E-09
  0.929  0.011 0.1084E-07 0.3893E-10 0.7839E-08 0.2739E-10 0.2233E-08 0.8304E-10
